epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
175,41319.8,1.02595,0.58924,0.99355,0.82218,0.70472,0.7751,0.51162,1.00382,0.53339,1.00487,0.0082774,0.0082774,0.0082774
176,41521.2,1.02887,0.59539,0.98966,0.85342,0.68414,0.77326,0.51005,1.00147,0.53568,1.00324,0.0082675,0.0082675,0.0082675
177,41718.8,1.01948,0.59156,0.99064,0.83874,0.68695,0.77037,0.50754,1.00213,0.53373,1.00186,0.0082576,0.0082576,0.0082576
178,41915.1,1.02073,0.59361,0.99183,0.84757,0.68966,0.77464,0.51206,1.00211,0.53366,1.00236,0.0082477,0.0082477,0.0082477
179,42111.9,1.01684,0.58459,0.98921,0.83697,0.7069,0.77702,0.51217,0.99934,0.53285,1.0029,0.0082378,0.0082378,0.0082378
180,42309.1,1.01508,0.58578,0.99298,0.824,0.70856,0.77883,0.51559,0.9983,0.53276,0.99999,0.0082279,0.0082279,0.0082279
181,42505.6,1.01996,0.59076,0.98505,0.82433,0.7083,0.77672,0.51496,1.00122,0.53483,1.00404,0.008218,0.008218,0.008218
182,42701.9,1.02182,0.58608,0.99022,0.83909,0.7022,0.77791,0.51615,0.99702,0.53023,1.00171,0.0082081,0.0082081,0.0082081
183,42898.1,1.01603,0.58886,0.98653,0.8603,0.69443,0.78204,0.51933,0.99782,0.53105,1.00124,0.0081982,0.0081982,0.0081982
184,43094.5,1.03045,0.59221,0.98948,0.86024,0.69598,0.78225,0.51732,0.99842,0.52764,1.00196,0.0081883,0.0081883,0.0081883
185,43290.7,1.01329,0.58551,0.98847,0.84506,0.7087,0.78543,0.51801,0.99686,0.52768,1.00058,0.0081784,0.0081784,0.0081784
186,43486.9,1.02639,0.59018,0.98683,0.85115,0.6954,0.78514,0.52105,0.9965,0.5276,1.0003,0.0081685,0.0081685,0.0081685
187,43685.1,1.01889,0.58327,0.98727,0.84386,0.70281,0.78559,0.52229,0.99313,0.52646,0.99883,0.0081586,0.0081586,0.0081586
188,43882.2,1.01658,0.5847,0.98681,0.85807,0.69925,0.78634,0.52498,0.99373,0.52503,0.99845,0.0081487,0.0081487,0.0081487
189,44080.9,1.00491,0.57726,0.98377,0.84529,0.70657,0.78558,0.52377,0.99306,0.52139,0.99899,0.0081388,0.0081388,0.0081388
190,44278.8,1.01199,0.57924,0.98798,0.83768,0.71013,0.78243,0.52142,0.99635,0.52448,1.00019,0.0081289,0.0081289,0.0081289
191,44475.9,1.012,0.57917,0.98732,0.8429,0.70645,0.78288,0.51959,0.99602,0.52322,1.00025,0.008119,0.008119,0.008119
192,44672.6,1.00922,0.58045,0.98626,0.84506,0.69977,0.78057,0.51907,0.99605,0.52308,1.00033,0.0081091,0.0081091,0.0081091
193,44870.8,1.00615,0.57793,0.98439,0.82582,0.7127,0.78112,0.52024,0.99465,0.52433,1.00069,0.0080992,0.0080992,0.0080992
194,45068.6,1.00624,0.58166,0.98387,0.82493,0.71626,0.77839,0.52025,0.99603,0.52497,1.00094,0.0080893,0.0080893,0.0080893
195,45265.6,0.9969,0.57511,0.97795,0.8276,0.71268,0.78179,0.52051,0.99251,0.5241,0.99802,0.0080794,0.0080794,0.0080794
196,45461.4,1.00815,0.57607,0.98027,0.82794,0.70814,0.78149,0.52012,0.98968,0.52172,0.9974,0.0080695,0.0080695,0.0080695
197,45656.7,1.01196,0.58324,0.98866,0.8389,0.70171,0.78055,0.52063,0.99169,0.52292,0.99962,0.0080596,0.0080596,0.0080596
198,45852.6,0.99998,0.57557,0.98298,0.85215,0.68994,0.78013,0.52112,0.99217,0.52526,0.99851,0.0080497,0.0080497,0.0080497
199,46048.1,0.99602,0.57443,0.98297,0.83256,0.7133,0.78441,0.52364,0.99121,0.52193,0.99797,0.0080398,0.0080398,0.0080398
200,46244,1.00803,0.58109,0.98484,0.86461,0.69617,0.78877,0.52692,0.98988,0.52025,0.99717,0.0080299,0.0080299,0.0080299
201,46439.9,0.99879,0.57374,0.97861,0.82926,0.71932,0.78582,0.5259,0.98875,0.52196,0.9971,0.00802,0.00802,0.00802
202,46637.5,1.00467,0.57472,0.9806,0.84477,0.71611,0.78699,0.5258,0.98931,0.52133,0.9972,0.0080101,0.0080101,0.0080101
203,46834.3,0.99969,0.57258,0.976,0.83679,0.70911,0.78686,0.52275,0.99077,0.52106,0.99776,0.0080002,0.0080002,0.0080002
204,47030.8,1.0074,0.58056,0.9768,0.8407,0.70497,0.78733,0.52352,0.99223,0.52081,0.99669,0.0079903,0.0079903,0.0079903
205,47226.7,0.99867,0.57044,0.97927,0.82556,0.72304,0.78779,0.52357,0.99123,0.52071,0.99638,0.0079804,0.0079804,0.0079804
206,47423.1,1.00668,0.57279,0.98104,0.84738,0.71716,0.79105,0.52799,0.98995,0.51958,0.9962,0.0079705,0.0079705,0.0079705
207,47620.1,0.99299,0.57016,0.97867,0.84069,0.71694,0.78903,0.52786,0.98951,0.51906,0.99778,0.0079606,0.0079606,0.0079606
208,47816.6,1.00649,0.57313,0.97954,0.84416,0.70962,0.78853,0.5271,0.98977,0.51752,0.99682,0.0079507,0.0079507,0.0079507
209,48015.1,0.99872,0.57209,0.97781,0.83868,0.71526,0.78972,0.5282,0.98905,0.51755,0.99605,0.0079408,0.0079408,0.0079408
210,48211.8,0.99437,0.56466,0.97932,0.8342,0.7243,0.79103,0.52863,0.9888,0.51613,0.99532,0.0079309,0.0079309,0.0079309
211,48409.3,0.9998,0.57273,0.97408,0.84655,0.72589,0.79233,0.5266,0.98806,0.51718,0.99403,0.007921,0.007921,0.007921
212,48605.7,0.98737,0.56314,0.97792,0.85408,0.71613,0.79133,0.52805,0.98773,0.51624,0.99438,0.0079111,0.0079111,0.0079111
213,48803.2,0.996,0.57018,0.97761,0.84563,0.71884,0.79338,0.53075,0.98599,0.51418,0.99449,0.0079012,0.0079012,0.0079012
214,48999.5,0.98803,0.56213,0.97526,0.85457,0.71799,0.78945,0.52982,0.98618,0.51382,0.99496,0.0078913,0.0078913,0.0078913
215,49195.5,0.98852,0.56606,0.97306,0.84867,0.71833,0.78878,0.52913,0.98753,0.51367,0.99578,0.0078814,0.0078814,0.0078814
216,49391.7,1.00466,0.57394,0.97647,0.84854,0.7179,0.79441,0.53078,0.98739,0.51331,0.99547,0.0078715,0.0078715,0.0078715
217,49587.4,0.99127,0.563,0.97682,0.83176,0.72899,0.79187,0.52837,0.98608,0.51508,0.99401,0.0078616,0.0078616,0.0078616
218,49783.1,0.99326,0.56792,0.97156,0.83838,0.71914,0.79185,0.52953,0.985,0.51395,0.99281,0.0078517,0.0078517,0.0078517
219,49978.6,0.98453,0.56201,0.97656,0.83968,0.71899,0.79015,0.52766,0.98456,0.51428,0.99326,0.0078418,0.0078418,0.0078418
220,50174.3,0.99415,0.56231,0.97383,0.84249,0.71348,0.78794,0.5275,0.98345,0.51298,0.99314,0.0078319,0.0078319,0.0078319
221,50369.9,0.99167,0.56632,0.97531,0.84465,0.71632,0.79127,0.52748,0.98203,0.51198,0.99216,0.007822,0.007822,0.007822
222,50565.6,0.98869,0.5671,0.97275,0.84503,0.71337,0.79289,0.52692,0.98283,0.51333,0.99281,0.0078121,0.0078121,0.0078121
223,50761.9,0.98262,0.56329,0.97319,0.83973,0.71717,0.79095,0.5278,0.98345,0.51414,0.99334,0.0078022,0.0078022,0.0078022
224,50960.8,0.98557,0.56087,0.97073,0.85573,0.70931,0.79098,0.52856,0.98205,0.51242,0.99142,0.0077923,0.0077923,0.0077923
225,51157.3,0.98608,0.56145,0.97058,0.84987,0.71282,0.79482,0.53073,0.98162,0.51212,0.9912,0.0077824,0.0077824,0.0077824
226,51354.9,0.99323,0.56445,0.97437,0.85631,0.71341,0.79395,0.53206,0.97929,0.51142,0.99037,0.0077725,0.0077725,0.0077725
227,51551.7,0.98184,0.56092,0.9699,0.84901,0.7255,0.79556,0.53341,0.97991,0.51012,0.99088,0.0077626,0.0077626,0.0077626
228,51747.2,0.9778,0.55837,0.97149,0.84857,0.72524,0.79378,0.5341,0.9793,0.50988,0.99097,0.0077527,0.0077527,0.0077527
229,51944.8,0.98461,0.55821,0.97516,0.85176,0.72374,0.79517,0.53348,0.97862,0.50925,0.99001,0.0077428,0.0077428,0.0077428
230,52140.9,0.98869,0.56477,0.97413,0.85679,0.71893,0.79427,0.53194,0.97885,0.51028,0.99017,0.0077329,0.0077329,0.0077329
231,52338.5,0.98112,0.55676,0.97224,0.83825,0.72456,0.79203,0.53096,0.97927,0.50899,0.99078,0.007723,0.007723,0.007723
232,52533.6,0.98098,0.55479,0.96798,0.83881,0.72618,0.79318,0.5318,0.97995,0.50911,0.9918,0.0077131,0.0077131,0.0077131
233,52729.5,0.9778,0.55526,0.97223,0.84998,0.72035,0.79189,0.53072,0.98132,0.50875,0.99284,0.0077032,0.0077032,0.0077032
234,52925.6,0.97706,0.55637,0.96852,0.8282,0.73303,0.79404,0.53265,0.9805,0.50749,0.99231,0.0076933,0.0076933,0.0076933
235,53121.3,0.97883,0.55695,0.96964,0.83886,0.72612,0.79391,0.5334,0.98098,0.5068,0.99308,0.0076834,0.0076834,0.0076834
236,53317.7,0.98645,0.55662,0.96973,0.84117,0.72664,0.7956,0.53141,0.98039,0.50723,0.99275,0.0076735,0.0076735,0.0076735
237,53513.5,0.97636,0.55356,0.96748,0.85365,0.72271,0.79408,0.53206,0.97851,0.50612,0.99141,0.0076636,0.0076636,0.0076636
238,53709,0.97262,0.55371,0.96933,0.86418,0.71907,0.79566,0.53303,0.97706,0.50614,0.99023,0.0076537,0.0076537,0.0076537
239,53904.4,0.98361,0.55683,0.96756,0.86022,0.71662,0.79567,0.5334,0.97716,0.50717,0.99035,0.0076438,0.0076438,0.0076438
240,54099.9,0.97573,0.55721,0.96903,0.85973,0.72467,0.79592,0.53316,0.97816,0.50686,0.9908,0.0076339,0.0076339,0.0076339
241,54295.2,0.97407,0.54942,0.96634,0.84512,0.73019,0.79735,0.53399,0.97897,0.50584,0.99086,0.007624,0.007624,0.007624
242,54490.6,0.97985,0.55593,0.96767,0.85434,0.72623,0.79526,0.53336,0.97816,0.5064,0.99089,0.0076141,0.0076141,0.0076141
243,54686,0.97469,0.55154,0.96743,0.84235,0.73136,0.79526,0.53555,0.97766,0.506,0.991,0.0076042,0.0076042,0.0076042
244,54881.8,0.98285,0.55635,0.96747,0.83849,0.73031,0.79462,0.53365,0.97624,0.50667,0.98999,0.0075943,0.0075943,0.0075943
245,55077.1,0.97928,0.5569,0.97049,0.83997,0.73261,0.79756,0.5351,0.97562,0.50602,0.99044,0.0075844,0.0075844,0.0075844
246,55272.9,0.97987,0.55325,0.96746,0.84676,0.73191,0.79694,0.5347,0.97493,0.50458,0.9896,0.0075745,0.0075745,0.0075745
247,55468.5,0.96837,0.54981,0.96993,0.8498,0.72777,0.79848,0.53616,0.9742,0.50427,0.9891,0.0075646,0.0075646,0.0075646
248,55664.1,0.97014,0.55316,0.96724,0.84782,0.72648,0.79646,0.53624,0.97388,0.50497,0.98891,0.0075547,0.0075547,0.0075547
249,55859.7,0.9747,0.54862,0.96246,0.84967,0.72226,0.79829,0.53606,0.97364,0.50354,0.98829,0.0075448,0.0075448,0.0075448
250,56057.8,0.96855,0.5486,0.96387,0.85716,0.72377,0.79956,0.53591,0.97391,0.50349,0.98846,0.0075349,0.0075349,0.0075349
251,56254.9,0.96942,0.55434,0.9642,0.84788,0.73673,0.79942,0.53765,0.97447,0.50283,0.98807,0.007525,0.007525,0.007525
252,56450.8,0.97318,0.55074,0.96828,0.84896,0.73633,0.79993,0.5399,0.97501,0.50335,0.98833,0.0075151,0.0075151,0.0075151
253,56648,0.9667,0.5483,0.9624,0.85122,0.73354,0.80061,0.53896,0.9738,0.50324,0.98773,0.0075052,0.0075052,0.0075052
254,56843.6,0.97276,0.54747,0.96182,0.8423,0.73847,0.8025,0.54032,0.97396,0.50214,0.98781,0.0074953,0.0074953,0.0074953
255,57039.6,0.96347,0.54873,0.96504,0.84988,0.73685,0.80194,0.53914,0.97341,0.50221,0.98753,0.0074854,0.0074854,0.0074854
256,57235,0.96817,0.54941,0.96165,0.84213,0.73974,0.80368,0.53974,0.97389,0.50114,0.98762,0.0074755,0.0074755,0.0074755
257,57430.7,0.9668,0.54574,0.96151,0.84615,0.7395,0.80432,0.54041,0.97399,0.50123,0.98752,0.0074656,0.0074656,0.0074656
258,57626.1,0.97332,0.5506,0.96301,0.84598,0.73734,0.80279,0.54095,0.97405,0.50027,0.98746,0.0074557,0.0074557,0.0074557
259,57822.3,0.96989,0.54785,0.96228,0.84862,0.73423,0.80258,0.54043,0.97386,0.50014,0.98742,0.0074458,0.0074458,0.0074458
260,58019.5,0.97169,0.54754,0.95973,0.84533,0.73312,0.80247,0.54144,0.9733,0.50111,0.98664,0.0074359,0.0074359,0.0074359
261,58216.2,0.96678,0.54625,0.96285,0.85662,0.72767,0.80188,0.5424,0.97339,0.50052,0.98634,0.007426,0.007426,0.007426
262,58412.8,0.96406,0.54806,0.96127,0.84997,0.73327,0.80124,0.54102,0.97293,0.50047,0.98588,0.0074161,0.0074161,0.0074161
263,58608.2,0.97424,0.54459,0.96094,0.85251,0.73601,0.80144,0.54152,0.97161,0.50049,0.98472,0.0074062,0.0074062,0.0074062
264,58803.9,0.95983,0.542,0.96138,0.84791,0.7369,0.80206,0.54165,0.97207,0.49992,0.98498,0.0073963,0.0073963,0.0073963
265,59000,0.97041,0.54681,0.96259,0.84631,0.73766,0.80201,0.54166,0.97138,0.49922,0.98444,0.0073864,0.0073864,0.0073864
266,59197.8,0.96263,0.54538,0.95738,0.84173,0.73352,0.80248,0.54134,0.97139,0.4997,0.98454,0.0073765,0.0073765,0.0073765
267,59394.6,0.96474,0.54173,0.96085,0.84565,0.73441,0.80308,0.54079,0.97185,0.4995,0.98491,0.0073666,0.0073666,0.0073666
268,59591.5,0.96324,0.54567,0.96305,0.84884,0.73565,0.80341,0.54089,0.9715,0.4998,0.98506,0.0073567,0.0073567,0.0073567
269,59787,0.96241,0.54409,0.9579,0.84728,0.73658,0.8036,0.54152,0.97088,0.49954,0.98439,0.0073468,0.0073468,0.0073468
270,59982.6,0.96443,0.54651,0.95978,0.84267,0.73963,0.80302,0.54171,0.97065,0.4993,0.98435,0.0073369,0.0073369,0.0073369
271,60178.3,0.96861,0.54454,0.95836,0.84304,0.7401,0.80484,0.54252,0.97118,0.49946,0.98452,0.007327,0.007327,0.007327
272,60373.7,0.95105,0.53971,0.95687,0.84011,0.73652,0.8044,0.54243,0.97149,0.49909,0.98419,0.0073171,0.0073171,0.0073171
273,60569.3,0.96432,0.54584,0.95639,0.84273,0.74086,0.80573,0.54291,0.97107,0.49818,0.98352,0.0073072,0.0073072,0.0073072
274,60764.8,0.96499,0.54497,0.95718,0.84925,0.73757,0.80593,0.54263,0.97111,0.49748,0.98398,0.0072973,0.0072973,0.0072973
275,60960.5,0.95783,0.54262,0.95863,0.84105,0.74116,0.80598,0.54398,0.97164,0.49695,0.98485,0.0072874,0.0072874,0.0072874
276,61155.7,0.95895,0.53984,0.95918,0.8509,0.73659,0.80599,0.54319,0.9717,0.49661,0.98514,0.0072775,0.0072775,0.0072775
277,61351.3,0.95118,0.53856,0.95703,0.84754,0.73816,0.80601,0.54291,0.97118,0.49575,0.98453,0.0072676,0.0072676,0.0072676
278,61546.5,0.95675,0.53923,0.95289,0.84682,0.73974,0.807,0.54428,0.97092,0.49549,0.98396,0.0072577,0.0072577,0.0072577
279,61742.3,0.9497,0.5369,0.95524,0.85115,0.73524,0.80659,0.54407,0.97113,0.49426,0.98427,0.0072478,0.0072478,0.0072478
280,61937.4,0.94968,0.53474,0.95837,0.84814,0.73837,0.80634,0.54478,0.9708,0.49413,0.98425,0.0072379,0.0072379,0.0072379
281,62132.9,0.95272,0.53889,0.95103,0.85496,0.73447,0.80598,0.5453,0.97058,0.49412,0.9839,0.007228,0.007228,0.007228
282,62328.7,0.94965,0.53315,0.95687,0.85267,0.73499,0.80666,0.54527,0.97067,0.49376,0.98377,0.0072181,0.0072181,0.0072181
283,62524.2,0.95254,0.5361,0.9546,0.85397,0.74091,0.80945,0.54485,0.97061,0.49303,0.98421,0.0072082,0.0072082,0.0072082
284,62719.8,0.94295,0.53271,0.95613,0.85649,0.73975,0.80781,0.5453,0.97072,0.49322,0.98405,0.0071983,0.0071983,0.0071983
285,62915.3,0.95414,0.53664,0.95568,0.855,0.73771,0.80673,0.54632,0.97058,0.49309,0.98412,0.0071884,0.0071884,0.0071884
286,63111.7,0.93824,0.52775,0.94818,0.85545,0.73986,0.80792,0.54657,0.97027,0.49286,0.98398,0.0071785,0.0071785,0.0071785
287,63306.9,0.94003,0.52975,0.95267,0.85903,0.73843,0.80917,0.5471,0.97046,0.49259,0.9844,0.0071686,0.0071686,0.0071686
288,63502.7,0.94448,0.52953,0.95057,0.85786,0.7393,0.80939,0.5461,0.96961,0.49217,0.98423,0.0071587,0.0071587,0.0071587
289,63698.1,0.9499,0.53444,0.95289,0.85131,0.74459,0.80948,0.54636,0.96869,0.49192,0.98385,0.0071488,0.0071488,0.0071488
290,63894,0.95103,0.53746,0.95422,0.85692,0.741,0.81142,0.54701,0.96801,0.49165,0.98433,0.0071389,0.0071389,0.0071389
291,64089.9,0.95104,0.53887,0.95189,0.85245,0.74347,0.81061,0.548,0.96774,0.49186,0.98415,0.007129,0.007129,0.007129
292,64285.6,0.95659,0.53836,0.95504,0.85607,0.73838,0.81018,0.54651,0.96816,0.49176,0.98416,0.0071191,0.0071191,0.0071191
293,64481.1,0.94749,0.53737,0.95014,0.86673,0.7337,0.81063,0.5472,0.96764,0.49176,0.98414,0.0071092,0.0071092,0.0071092
294,64676.6,0.94774,0.53321,0.95471,0.86395,0.73667,0.81131,0.54738,0.96772,0.49116,0.98385,0.0070993,0.0070993,0.0070993
295,64872,0.94221,0.52941,0.95296,0.8615,0.73702,0.81085,0.54758,0.96775,0.49118,0.98355,0.0070894,0.0070894,0.0070894
296,65067.6,0.94753,0.53205,0.95313,0.86427,0.73667,0.80992,0.5474,0.96733,0.4908,0.98333,0.0070795,0.0070795,0.0070795
297,65263.8,0.94239,0.52837,0.95056,0.85604,0.74106,0.80978,0.54777,0.96675,0.49065,0.98307,0.0070696,0.0070696,0.0070696
298,65458.9,0.94717,0.52905,0.95027,0.85988,0.74023,0.81094,0.54821,0.96594,0.49005,0.98272,0.0070597,0.0070597,0.0070597
299,65654.9,0.94471,0.53302,0.94919,0.86386,0.73925,0.81069,0.54761,0.966,0.48954,0.98266,0.0070498,0.0070498,0.0070498
300,65851.5,0.94728,0.53019,0.95347,0.87163,0.73668,0.81145,0.54718,0.96596,0.48941,0.98243,0.0070399,0.0070399,0.0070399
301,66047.8,0.94089,0.52794,0.95006,0.86446,0.73989,0.81114,0.54731,0.96593,0.48896,0.98228,0.00703,0.00703,0.00703
302,66243.5,0.93948,0.52478,0.94911,0.86654,0.73752,0.81103,0.54824,0.96607,0.48885,0.98237,0.0070201,0.0070201,0.0070201
303,66439.4,0.93984,0.5284,0.95012,0.86454,0.73799,0.81106,0.54735,0.96608,0.4889,0.98218,0.0070102,0.0070102,0.0070102
304,66634.9,0.94176,0.5294,0.95055,0.86566,0.73877,0.81106,0.54727,0.96598,0.48881,0.98182,0.0070003,0.0070003,0.0070003
305,66830.8,0.93813,0.5246,0.95049,0.8692,0.73656,0.81098,0.54885,0.9656,0.48931,0.98111,0.0069904,0.0069904,0.0069904
306,67026.6,0.95134,0.52972,0.9498,0.87706,0.73366,0.81169,0.54779,0.96544,0.48897,0.98089,0.0069805,0.0069805,0.0069805
307,67222.5,0.93635,0.52597,0.94826,0.8719,0.73632,0.81155,0.54746,0.96482,0.48888,0.98044,0.0069706,0.0069706,0.0069706
308,67418.1,0.93599,0.52633,0.94832,0.87177,0.73465,0.81217,0.54771,0.96505,0.48848,0.98055,0.0069607,0.0069607,0.0069607
309,67613.3,0.93828,0.52562,0.94829,0.87119,0.73202,0.8109,0.54827,0.96506,0.48849,0.9805,0.0069508,0.0069508,0.0069508
310,67809.1,0.94107,0.52337,0.95021,0.86325,0.73775,0.81179,0.54818,0.96469,0.48832,0.98027,0.0069409,0.0069409,0.0069409
311,68004.2,0.94407,0.52784,0.94835,0.85953,0.73843,0.81143,0.54976,0.96489,0.48802,0.98024,0.006931,0.006931,0.006931
312,68200.2,0.93241,0.52042,0.94852,0.85591,0.74109,0.81211,0.55031,0.96453,0.48764,0.98003,0.0069211,0.0069211,0.0069211
313,68395.5,0.93383,0.52242,0.94844,0.85524,0.74285,0.81232,0.54956,0.96443,0.48717,0.98002,0.0069112,0.0069112,0.0069112
314,68591.2,0.93637,0.5225,0.94582,0.85313,0.74398,0.81264,0.54924,0.96461,0.48665,0.98032,0.0069013,0.0069013,0.0069013
315,68786.9,0.9403,0.52575,0.94556,0.85244,0.744,0.81201,0.54993,0.96445,0.48634,0.98068,0.0068914,0.0068914,0.0068914
316,68982.6,0.93949,0.52301,0.9477,0.85118,0.74343,0.81251,0.55033,0.9641,0.4863,0.98064,0.0068815,0.0068815,0.0068815
317,69178.2,0.93238,0.52021,0.94796,0.85094,0.74306,0.81255,0.55093,0.96367,0.48634,0.98077,0.0068716,0.0068716,0.0068716
318,69375.6,0.93301,0.51953,0.94638,0.84929,0.7436,0.81243,0.5494,0.96349,0.48624,0.98032,0.0068617,0.0068617,0.0068617
319,69572.4,0.93367,0.5265,0.94861,0.85019,0.74264,0.81216,0.54901,0.9632,0.48629,0.98035,0.0068518,0.0068518,0.0068518
320,69768.6,0.93468,0.52214,0.94739,0.84783,0.74449,0.81209,0.54871,0.96276,0.48631,0.98015,0.0068419,0.0068419,0.0068419
321,69966.2,0.94284,0.52822,0.95218,0.84686,0.7455,0.81142,0.54862,0.96246,0.48596,0.97997,0.006832,0.006832,0.006832
322,70163.9,0.93318,0.52039,0.94807,0.85457,0.74124,0.81144,0.54879,0.96219,0.48585,0.98041,0.0068221,0.0068221,0.0068221
323,70360.8,0.93581,0.52397,0.94416,0.85736,0.74151,0.81173,0.54859,0.96193,0.48561,0.9802,0.0068122,0.0068122,0.0068122
324,70556.6,0.9339,0.51896,0.945,0.85901,0.73963,0.81191,0.54918,0.96178,0.48547,0.98014,0.0068023,0.0068023,0.0068023
325,70754.4,0.93071,0.52066,0.94372,0.85733,0.74112,0.81097,0.54888,0.96122,0.4858,0.97981,0.0067924,0.0067924,0.0067924
326,70950.4,0.93421,0.52095,0.94714,0.86424,0.73629,0.81103,0.5491,0.96155,0.4854,0.97988,0.0067825,0.0067825,0.0067825
327,71146.6,0.93352,0.52223,0.94848,0.85874,0.74122,0.8116,0.54891,0.96175,0.48529,0.98008,0.0067726,0.0067726,0.0067726
328,71342.3,0.93182,0.52131,0.94492,0.85874,0.74164,0.81221,0.54898,0.96192,0.48572,0.98006,0.0067627,0.0067627,0.0067627
329,71539.3,0.93009,0.5191,0.94553,0.85515,0.74515,0.81383,0.54989,0.96175,0.48564,0.98005,0.0067528,0.0067528,0.0067528
330,71735.5,0.93509,0.5208,0.94279,0.86157,0.74141,0.81344,0.5502,0.96171,0.48492,0.98,0.0067429,0.0067429,0.0067429
331,71932.9,0.92466,0.51305,0.9455,0.8643,0.74054,0.8137,0.5502,0.96184,0.48444,0.9799,0.006733,0.006733,0.006733
332,72129.8,0.92954,0.51953,0.94348,0.86868,0.74048,0.81416,0.55037,0.96135,0.48426,0.97982,0.0067231,0.0067231,0.0067231
333,72325.6,0.92776,0.51634,0.94225,0.86691,0.73878,0.81381,0.55031,0.96112,0.48425,0.97959,0.0067132,0.0067132,0.0067132
334,72523.1,0.93048,0.52016,0.94304,0.8633,0.74148,0.8144,0.55021,0.96096,0.48402,0.97949,0.0067033,0.0067033,0.0067033
335,72718.6,0.92283,0.51586,0.94385,0.85957,0.74116,0.81422,0.54996,0.96065,0.4837,0.97952,0.0066934,0.0066934,0.0066934
336,72915.5,0.92328,0.5143,0.93908,0.86256,0.7435,0.8152,0.54986,0.96032,0.4834,0.97951,0.0066835,0.0066835,0.0066835
337,73111.5,0.92642,0.51653,0.93877,0.85948,0.74138,0.81399,0.54961,0.96037,0.48364,0.97953,0.0066736,0.0066736,0.0066736
338,73307.3,0.93311,0.51835,0.94522,0.85512,0.7445,0.81436,0.55071,0.9602,0.4838,0.97953,0.0066637,0.0066637,0.0066637
339,73503.1,0.92425,0.51523,0.94384,0.86338,0.73965,0.81452,0.55089,0.95981,0.48374,0.9794,0.0066538,0.0066538,0.0066538
340,73700.3,0.92329,0.51341,0.94094,0.85478,0.74479,0.81426,0.5508,0.96024,0.4837,0.97934,0.0066439,0.0066439,0.0066439
341,73897,0.91717,0.51155,0.93995,0.86622,0.74123,0.81431,0.55046,0.95975,0.48361,0.97911,0.006634,0.006634,0.006634
342,74092.7,0.93091,0.51648,0.94464,0.8549,0.74531,0.81399,0.55008,0.96003,0.48356,0.97909,0.0066241,0.0066241,0.0066241
343,74288.8,0.92219,0.51404,0.93983,0.85926,0.74394,0.81436,0.55122,0.95987,0.48368,0.97902,0.0066142,0.0066142,0.0066142
344,74484.7,0.93143,0.51908,0.94482,0.85774,0.74396,0.81355,0.55106,0.95982,0.48381,0.97898,0.0066043,0.0066043,0.0066043
345,74680.9,0.92051,0.5129,0.94092,0.86022,0.74334,0.81334,0.55099,0.95952,0.48355,0.97887,0.0065944,0.0065944,0.0065944
346,74879.5,0.91682,0.51114,0.93807,0.86404,0.74054,0.81342,0.55039,0.95933,0.48327,0.97885,0.0065845,0.0065845,0.0065845
347,75077,0.91928,0.51247,0.94235,0.8624,0.74242,0.81362,0.55017,0.95947,0.48322,0.97899,0.0065746,0.0065746,0.0065746
348,75273.3,0.91288,0.50929,0.93836,0.85924,0.74395,0.81391,0.55027,0.95943,0.48307,0.97902,0.0065647,0.0065647,0.0065647
349,75470.5,0.91199,0.5076,0.94256,0.86404,0.74208,0.81412,0.55132,0.95932,0.48298,0.97913,0.0065548,0.0065548,0.0065548
350,75666.9,0.914,0.51013,0.9354,0.86596,0.74119,0.81447,0.55133,0.95937,0.48295,0.9793,0.0065449,0.0065449,0.0065449
351,75862.5,0.92297,0.51187,0.94063,0.86414,0.7407,0.81422,0.5517,0.95905,0.48286,0.97914,0.006535,0.006535,0.006535
352,76059.7,0.91571,0.51187,0.94201,0.86668,0.74027,0.81461,0.55271,0.95879,0.48268,0.979,0.0065251,0.0065251,0.0065251
353,76255.4,0.92236,0.51327,0.94142,0.86124,0.74628,0.81507,0.55192,0.95853,0.48275,0.97883,0.0065152,0.0065152,0.0065152
354,76452.1,0.91889,0.51341,0.94266,0.86171,0.74503,0.81516,0.55169,0.95818,0.48235,0.97882,0.0065053,0.0065053,0.0065053
355,76647.7,0.92035,0.5122,0.93975,0.86057,0.74242,0.81505,0.55166,0.95815,0.48256,0.97868,0.0064954,0.0064954,0.0064954
356,76843.8,0.91851,0.51129,0.93841,0.86452,0.7391,0.8149,0.55197,0.9581,0.4823,0.97863,0.0064855,0.0064855,0.0064855
357,77040.5,0.92009,0.51217,0.93939,0.86087,0.74408,0.814,0.5515,0.95854,0.48174,0.97897,0.0064756,0.0064756,0.0064756
358,77237.7,0.91359,0.50588,0.93386,0.86848,0.73975,0.81499,0.55192,0.95821,0.48171,0.97885,0.0064657,0.0064657,0.0064657
359,77434.5,0.91374,0.50911,0.93677,0.86672,0.74228,0.81498,0.5516,0.95833,0.48144,0.9788,0.0064558,0.0064558,0.0064558
360,77631.5,0.91062,0.51016,0.94,0.87038,0.74126,0.81573,0.5519,0.95837,0.48169,0.9788,0.0064459,0.0064459,0.0064459
